x_id,organization_entity,feature_category,cost_element_long_name,amount,date
2294,1 - Toronto Police Service,5-Equipment,Small equipment,5000,2023-12-31
2295,1 - Toronto Police Service,3-Benefits,EI - Uniform,9100,2023-12-31
2296,1 - Toronto Police Service,3-Benefits,CPP - Uniform,365800,2023-12-31
2297,1 - Toronto Police Service,4-Materials & Supplies,Animal care supplies,140100,2023-12-31
2298,1 - Toronto Police Service,6-Services,Bank service charges,179500,2023-12-31
2299,1 - Toronto Police Service,3-Benefits,OMERS - Civilian,9500,2023-12-31
2300,1 - Toronto Police Service,6-Services,Business travel - other expenses,3600,2023-12-31
2301,1 - Toronto Police Service,3-Benefits,EI - Civilian,27100,2023-12-31
2302,1 - Toronto Police Service,4-Materials & Supplies,Miscellaneous materials,40100,2023-12-31
2303,1 - Toronto Police Service,3-Benefits,OMERS - Uniform,136400,2023-12-31
2304,1 - Toronto Police Service,6-Services,Conferences / seminars,4800,2023-12-31
2305,1 - Toronto Police Service,3-Benefits,EI - Uniform,124100,2023-12-31
2306,1 - Toronto Police Service,4-Materials & Supplies,Stationery and office supplies,3700,2023-12-31
2307,1 - Toronto Police Service,4-Materials & Supplies,Miscellaneous materials,200,2023-12-31
2308,1 - Toronto Police Service,6-Services,Contracted services - Cable TV,3000,2023-12-31
2309,1 - Toronto Police Service,3-Benefits,OMERS - Civilian,121300,2023-12-31
2310,1 - Toronto Police Service,4-Materials & Supplies,Uniforms,22000,2023-12-31
2311,1 - Toronto Police Service,4-Materials & Supplies,Stationery and office supplies,4000,2023-12-31
2312,1 - Toronto Police Service,6-Services,Courier services,400,2023-12-31
2313,1 - Toronto Police Service,3-Benefits,OMERS - Uniform,1486000,2023-12-31
2314,1 - Toronto Police Service,6-Services,Clothing & equipment - repair,400,2023-12-31
2315,1 - Toronto Police Service,6-Services,Business travel - other expenses,500,2023-12-31
2316,1 - Toronto Police Service,6-Services,Courses / seminars,40000,2023-12-31
2317,1 - Toronto Police Service,4-Materials & Supplies,Books & Magazines,200,2023-12-31
2318,1 - Toronto Police Service,6-Services,Conferences / seminars,6000,2023-12-31
2319,1 - Toronto Police Service,6-Services,Conferences / seminars,5600,2023-12-31
2320,1 - Toronto Police Service,6-Services,Hazardous waste removal,10000,2023-12-31
2321,1 - Toronto Police Service,6-Services,Courses / seminars,1000,2023-12-31
2322,1 - Toronto Police Service,4-Materials & Supplies,Miscellaneous materials,2500,2023-12-31
2323,1 - Toronto Police Service,6-Services,Contracted services - Cable TV,900,2023-12-31
2324,1 - Toronto Police Service,6-Services,Hydro,3800,2023-12-31
2325,1 - Toronto Police Service,6-Services,Membership fees,200,2023-12-31
2326,1 - Toronto Police Service,4-Materials & Supplies,Stationery and office supplies,28800,2023-12-31
2327,1 - Toronto Police Service,6-Services,Hydro,52400,2023-12-31
2328,1 - Toronto Police Service,6-Services,Maintenance - computer,5000,2023-12-31
2329,1 - Toronto Police Service,6-Services,Public relations / promotions,500,2023-12-31
2330,1 - Toronto Police Service,6-Services,Business travel - other expenses,500,2023-12-31
2331,1 - Toronto Police Service,6-Services,Public relations / promotions,1800,2023-12-31
2332,1 - Toronto Police Service,6-Services,Membership fees,800,2023-12-31
2333,1 - Toronto Police Service,6-Services,Services & rents - general,100,2023-12-31
2334,1 - Toronto Police Service,6-Services,Business travel - public transit,200,2023-12-31
2335,1 - Toronto Police Service,6-Services,Services & rents - general,146500,2023-12-31
2336,1 - Toronto Police Service,6-Services,Parking expenses,200,2023-12-31
2337,1 - Toronto Police Service,6-Services,Veterinarian fees,39800,2023-12-31
2338,1 - Toronto Police Service,6-Services,Wireless services,1200,2023-12-31
2339,1 - Toronto Police Service,6-Services,Wireless devices,1000,2023-12-31
2340,1 - Toronto Police Service,6-Services,Courier services,500,2023-12-31
2341,1 - Toronto Police Service,6-Services,Public relations / promotions,2000,2023-12-31
2342,1 - Toronto Police Service,6-Services,Courses / seminars,8000,2023-12-31
2343,1 - Toronto Police Service,6-Services,Wireless services,3500,2023-12-31
2344,1 - Toronto Police Service,1-Salaries,Alternate rate - Uniform,1000,2023-12-31
2345,1 - Toronto Police Service,6-Services,Repairs - technical equipment,10000,2023-12-31
2346,1 - Toronto Police Service,6-Services,Investigative expenses,1000,2023-12-31
2347,1 - Toronto Police Service,1-Salaries,Alternate rate - Civilian A,1200,2023-12-31
2348,1 - Toronto Police Service,1-Salaries,Regular salaries - Civilian A,61900,2023-12-31
2349,1 - Toronto Police Service,6-Services,Services & rents - general,15700,2023-12-31
2350,1 - Toronto Police Service,6-Services,Membership fees,600,2023-12-31
2351,1 - Toronto Police Service,1-Salaries,Alternate rate - Uniform,1200,2023-12-31
2352,1 - Toronto Police Service,1-Salaries,Regular salaries - Civilian B,76500,2023-12-31
2353,1 - Toronto Police Service,6-Services,Special Events expenses,46400,2023-12-31
2354,1 - Toronto Police Service,6-Services,Parking expenses,100,2023-12-31
2355,1 - Toronto Police Service,1-Salaries,Regular salaries - Civilian A,1238900,2023-12-31
2356,1 - Toronto Police Service,1-Salaries,Regular salaries - Uniform,11019100,2023-12-31
2357,1 - Toronto Police Service,6-Services,Wireless devices,5000,2023-12-31
2358,1 - Toronto Police Service,6-Services,Wireless services,15500,2023-12-31
2359,1 - Toronto Police Service,1-Salaries,Alternate rate - Civilian A,17700,2023-12-31
2360,1 - Toronto Police Service,1-Salaries,Alternate rate - Civilian C,122200,2023-12-31
2361,1 - Toronto Police Service,1-Salaries,Alternate rate - Uniform,3200,2023-12-31
2362,1 - Toronto Police Service,1-Salaries,Regular salaries - Civilian A,5234200,2023-12-31
2363,1 - Toronto Police Service,1-Salaries,Regular salaries - Civilian C,53486300,2023-12-31
2364,1 - Toronto Police Service,1-Salaries,Regular salaries - Civilian Sr. Officer,332500,2023-12-31
2365,1 - Toronto Police Service,1-Salaries,Regular salaries - Uniform,431300,2023-12-31
2366,1 - Toronto Police Service,1-Salaries,Shift Bonus - Civilian A,4100,2023-12-31
2367,1 - Toronto Police Service,1-Salaries,Shift Bonus - Civilian C,130000,2023-12-31
2368,1 - Toronto Police Service,2-Premium Pay,Callback premium pay - Civilian,38100,2023-12-31
2369,1 - Toronto Police Service,2-Premium Pay,Lieutime premium pay - Civilian,243600,2023-12-31
2370,1 - Toronto Police Service,2-Premium Pay,Overtime premium pay - Civilian,45600,2023-12-31
2371,1 - Toronto Police Service,3-Benefits,CPP - Civilian,2531300,2023-12-31
2372,1 - Toronto Police Service,3-Benefits,CPP - Uniform,11400,2023-12-31
2373,1 - Toronto Police Service,3-Benefits,EI - Civilian,861400,2023-12-31
2374,1 - Toronto Police Service,3-Benefits,EI - Uniform,3900,2023-12-31
2375,1 - Toronto Police Service,6-Services,Public relations / promotions,1200,2023-12-31
2376,1 - Toronto Police Service,6-Services,Repairs - technical equipment,1400,2023-12-31
2377,1 - Toronto Police Service,1-Salaries,Regular salaries - Uniform,5598400,2023-12-31
2378,1 - Toronto Police Service,1-Salaries,Regular salaries - Uniform Sr. Officer,174000,2023-12-31
2379,1 - Toronto Police Service,6-Services,Services & rents - general,400,2023-12-31
2380,1 - Toronto Police Service,1-Salaries,Regular salaries - Uniform Sr. Officer,376900,2023-12-31
2381,1 - Toronto Police Service,6-Services,Wireless devices,3000,2023-12-31
2382,1 - Toronto Police Service,1-Salaries,Shift Bonus - Uniform,30600,2023-12-31
2383,1 - Toronto Police Service,1-Salaries,Shift Bonus - Civilian A,2900,2023-12-31
2384,1 - Toronto Police Service,6-Services,Wireless services,15000,2023-12-31
2385,1 - Toronto Police Service,1-Salaries,Statutory Holiday - Uniform,87000,2023-12-31
2386,1 - Toronto Police Service,1-Salaries,Shift Bonus - Uniform,2400,2023-12-31
2387,1 - Toronto Police Service,7-Revenues,VICLAS recovery,-218900,2023-12-31
2388,1 - Toronto Police Service,2-Premium Pay,Callback premium pay - Uniform,92400,2023-12-31
2389,1 - Toronto Police Service,1-Salaries,Statutory Holiday - Uniform,5100,2023-12-31
2390,1 - Toronto Police Service,1-Salaries,Alternate rate - Civilian A,4300,2023-12-31
2391,1 - Toronto Police Service,2-Premium Pay,Court premium pay - Uniform,39800,2023-12-31
2392,1 - Toronto Police Service,2-Premium Pay,Callback premium pay - Civilian,6400,2023-12-31
2393,1 - Toronto Police Service,1-Salaries,Alternate rate - Uniform,10100,2023-12-31
2394,1 - Toronto Police Service,2-Premium Pay,Callback premium pay - Uniform,258300,2023-12-31
2395,1 - Toronto Police Service,1-Salaries,Regular salaries - Civilian A,295100,2023-12-31
2396,1 - Toronto Police Service,2-Premium Pay,Court premium pay - Uniform,300,2023-12-31
2397,1 - Toronto Police Service,1-Salaries,Regular salaries - Uniform,12970700,2023-12-31
2398,1 - Toronto Police Service,2-Premium Pay,Lieutime premium pay - Civilian,7000,2023-12-31
2399,1 - Toronto Police Service,2-Premium Pay,Lieutime premium pay - Uniform,72600,2023-12-31
2400,1 - Toronto Police Service,2-Premium Pay,Overtime premium pay - Civilian,4400,2023-12-31
2401,1 - Toronto Police Service,6-Services,Conferences / seminars,3900,2023-12-31
2402,3 - Parking Enforcement,6-Services,Contribution to Reserve Funds - general,180100,2023-12-31
2403,1 - Toronto Police Service,6-Services,Courses / seminars,1600,2023-12-31
2404,3 - Parking Enforcement,6-Services,Contribution to Reserve Funds - sick leave,544600,2023-12-31
2405,1 - Toronto Police Service,6-Services,Membership fees,1000,2023-12-31
2406,3 - Parking Enforcement,6-Services,Licenses - vehicle,7400,2023-12-31
2407,1 - Toronto Police Service,6-Services,Parking expenses,100,2023-12-31
2408,3 - Parking Enforcement,6-Services,Maintenance - computer,545600,2023-12-31
2409,1 - Toronto Police Service,6-Services,Public relations / promotions,1500,2023-12-31
2410,3 - Parking Enforcement,6-Services,Parking expenses,1604300,2023-12-31
2411,1 - Toronto Police Service,6-Services,Services & rents - general,100,2023-12-31
2412,3 - Parking Enforcement,6-Services,Services & rents - general,161500,2023-12-31
2413,1 - Toronto Police Service,6-Services,Wireless services,2000,2023-12-31
2414,3 - Parking Enforcement,7-Revenues,Draws from Reserve Funds,-878400,2023-12-31
2415,3 - Parking Enforcement,7-Revenues,Towing recoveries,-420000,2023-12-31
2416,1 - Toronto Police Service,2-Premium Pay,Lieutime premium pay - Civilian,800,2023-12-31
2417,1 - Toronto Police Service,1-Salaries,New Initiative costs,3249700,2023-12-31
2418,1 - Toronto Police Service,6-Services,Courier services,100,2023-12-31
2419,3 - Parking Enforcement,1-Salaries,Alternate rate - Civilian A,25800,2023-12-31
2420,3 - Parking Enforcement,1-Salaries,Alternate rate - Civilian C,122500,2023-12-31
2421,3 - Parking Enforcement,1-Salaries,Alternate rate - Uniform,3600,2023-12-31
2422,3 - Parking Enforcement,1-Salaries,Regular salaries - Civilian A,2169900,2023-12-31
2423,3 - Parking Enforcement,1-Salaries,Regular salaries - Civilian C,29058300,2023-12-31
2424,3 - Parking Enforcement,1-Salaries,Regular salaries - Civilian Sr. Officer,188300,2023-12-31
2425,3 - Parking Enforcement,1-Salaries,Regular salaries - Uniform,398300,2023-12-31
2426,3 - Parking Enforcement,1-Salaries,Shift Bonus - Civilian A,4600,2023-12-31
2427,3 - Parking Enforcement,1-Salaries,Shift Bonus - Civilian C,244000,2023-12-31
2428,3 - Parking Enforcement,1-Salaries,Shift Bonus - Uniform,100,2023-12-31
2429,3 - Parking Enforcement,1-Salaries,Statutory Holiday - Civilian C,291200,2023-12-31
2430,3 - Parking Enforcement,2-Premium Pay,Callback premium pay - Civilian,1588900,2023-12-31
2431,3 - Parking Enforcement,2-Premium Pay,Callback premium pay - Uniform,9700,2023-12-31
2432,3 - Parking Enforcement,2-Premium Pay,Court premium pay - Civilian,32800,2023-12-31
2433,3 - Parking Enforcement,2-Premium Pay,Court premium pay - Uniform,500,2023-12-31
2434,3 - Parking Enforcement,2-Premium Pay,Lieutime premium pay - Civilian,529800,2023-12-31
2435,3 - Parking Enforcement,2-Premium Pay,Lieutime premium pay - Uniform,10600,2023-12-31
2436,3 - Parking Enforcement,2-Premium Pay,Overtime premium pay - Civilian,371900,2023-12-31
2437,3 - Parking Enforcement,2-Premium Pay,Overtime premium pay - Uniform,9200,2023-12-31
2438,3 - Parking Enforcement,3-Benefits,CPP - Civilian,1352800,2023-12-31
2439,3 - Parking Enforcement,3-Benefits,CPP - Uniform,10200,2023-12-31
2440,3 - Parking Enforcement,3-Benefits,EI - Civilian,462800,2023-12-31
2441,3 - Parking Enforcement,3-Benefits,EI - Uniform,3600,2023-12-31
2442,3 - Parking Enforcement,3-Benefits,OMERS - Civilian,2947700,2023-12-31
2443,3 - Parking Enforcement,3-Benefits,OMERS - Uniform,57900,2023-12-31
2444,3 - Parking Enforcement,4-Materials & Supplies,Books & Magazines,200,2023-12-31
2445,3 - Parking Enforcement,4-Materials & Supplies,Gasoline,803300,2023-12-31
2446,3 - Parking Enforcement,4-Materials & Supplies,Health & Safety supplies,500,2023-12-31
2447,3 - Parking Enforcement,4-Materials & Supplies,Miscellaneous materials,2400,2023-12-31
2448,3 - Parking Enforcement,4-Materials & Supplies,Parts - tires/tubes,44000,2023-12-31
2449,3 - Parking Enforcement,4-Materials & Supplies,Parts - vehicles,183600,2023-12-31
2450,3 - Parking Enforcement,4-Materials & Supplies,Stationery and office supplies,56000,2023-12-31
2451,3 - Parking Enforcement,5-Equipment,Computers - hardware,3200,2023-12-31
2452,3 - Parking Enforcement,5-Equipment,Computers - software,4800,2023-12-31
2453,3 - Parking Enforcement,6-Services,Business travel - public transit,100,2023-12-31
2454,3 - Parking Enforcement,6-Services,Clean/repair furniture,1500,2023-12-31
2455,3 - Parking Enforcement,6-Services,Conferences / seminars,12000,2023-12-31
2456,3 - Parking Enforcement,6-Services,Contracted services - Cable TV,2000,2023-12-31
2457,3 - Parking Enforcement,6-Services,Contracted services - renovations,5000,2023-12-31
2458,3 - Parking Enforcement,6-Services,Courier services,300,2023-12-31
2459,3 - Parking Enforcement,6-Services,Courses / seminars,8000,2023-12-31
2460,3 - Parking Enforcement,6-Services,Internet,900,2023-12-31
2461,3 - Parking Enforcement,6-Services,Membership fees,3100,2023-12-31
2462,3 - Parking Enforcement,6-Services,P.E.U. - towing charges,5200,2023-12-31
2463,3 - Parking Enforcement,6-Services,Parking expenses,1100,2023-12-31
2464,3 - Parking Enforcement,6-Services,Public relations / promotions,12000,2023-12-31
2465,3 - Parking Enforcement,6-Services,Rental - non-office property,406000,2023-12-31
2466,3 - Parking Enforcement,6-Services,Rental - parking spaces,100000,2023-12-31
2467,3 - Parking Enforcement,6-Services,Service contracts,2500,2023-12-31
2468,3 - Parking Enforcement,6-Services,Services & rents - general,1300,2023-12-31
2469,3 - Parking Enforcement,6-Services,Shredding services,2000,2023-12-31
2470,3 - Parking Enforcement,6-Services,Telephone,2000,2023-12-31
2471,3 - Parking Enforcement,6-Services,Wireless devices,2000,2023-12-31
2472,3 - Parking Enforcement,6-Services,Wireless services,15500,2023-12-31
2473,1 - Toronto Police Service,2-Premium Pay,Lieutime premium pay - Uniform,218100,2023-12-31
2474,1 - Toronto Police Service,5-Equipment,General equipment,1083800,2023-12-31
2475,1 - Toronto Police Service,2-Premium Pay,Overtime premium pay - Civilian,300,2023-12-31
2476,1 - Toronto Police Service,6-Services,Cash - over/under,577500,2023-12-31
2477,1 - Toronto Police Service,2-Premium Pay,Overtime premium pay - Uniform,56500,2023-12-31
2478,1 - Toronto Police Service,7-Revenues,Grants - other government,-4911000,2023-12-31
2479,1 - Toronto Police Service,3-Benefits,CPP - Civilian,7600,2023-12-31
2480,1 - Toronto Police Service,2-Premium Pay,Callback premium pay - RIDE,187000,2023-12-31
2481,1 - Toronto Police Service,3-Benefits,CPP - Uniform,342000,2023-12-31
2482,1 - Toronto Police Service,7-Revenues,Grants - RIDE (Solicitor General),-187000,2023-12-31
2483,1 - Toronto Police Service,3-Benefits,EI - Civilian,2600,2023-12-31
2484,1 - Toronto Police Service,6-Services,Courses / seminars,25200,2023-12-31
2485,2 - Toronto Police Services Board,1-Salaries,Alternate rate - Civilian A,1900,2023-12-31
2486,2 - Toronto Police Services Board,1-Salaries,Alternate rate - Excluded,1300,2023-12-31
2487,2 - Toronto Police Services Board,1-Salaries,Regular salaries - Excluded,1339000,2023-12-31
2488,2 - Toronto Police Services Board,3-Benefits,CPP - Civilian,35200,2023-12-31
2489,2 - Toronto Police Services Board,3-Benefits,EI - Civilian,18000,2023-12-31
2490,2 - Toronto Police Services Board,3-Benefits,OMERS - Civilian,166000,2023-12-31
2491,2 - Toronto Police Services Board,4-Materials & Supplies,Books & Magazines,300,2023-12-31
2492,2 - Toronto Police Services Board,4-Materials & Supplies,Printed material,1900,2023-12-31
2493,2 - Toronto Police Services Board,4-Materials & Supplies,Stationery and office supplies,5400,2023-12-31
